epoch,accuracy,phi
207,0.7516666666666667,6.968267827294497
208,0.7623333333333333,7.503278152762633
209,0.7773333333333333,6.544061927887192
210,0.7886666666666666,6.995349654264508
211,0.5176666666666667,5.931974228442542
212,0.507,5.986596120566098
213,0.509,6.725428232138569
214,0.516,6.527364178105088
215,0.51,6.862420099017314
216,0.497,7.055530407442575
217,0.509,7.040252888803003
218,0.5256666666666666,6.78706778037612
219,0.516,7.276806803291919
220,0.51,6.9652175457166905
221,0.524,6.637457357600326
222,0.5106666666666667,6.611191647850291
223,0.533,7.16494355994903
224,0.514,7.2531031009238305
225,0.5213333333333333,7.321848591285203
226,0.5026666666666667,7.32376948283067
227,0.5596666666666666,7.5217980723393225
228,0.6926666666666667,5.74801026197872
229,0.74,6.341384862876495
230,0.74,8.808067097262125
231,0.7393333333333333,8.881105499916224
232,0.7403333333333333,7.013679954593805
233,0.743,6.612067413213282
234,0.7586666666666667,6.778093640212887
235,0.759,6.662561549695631
236,0.7563333333333333,7.581623106612149
237,0.7573333333333333,6.373565363075322
238,0.74,5.14511350975291
239,0.7566666666666667,10.926636605433167
240,0.7663333333333333,6.12167501470806
241,0.7776666666666666,6.62388075294988
242,0.7573333333333333,10.672402485238116
243,0.7573333333333333,8.350582898436656
244,0.7693333333333333,7.987876034919729
245,0.7606666666666667,8.975336147723823
246,0.7396666666666667,7.475787656547283
247,0.7593333333333333,13.76389623194126
248,0.7566666666666667,14.392224802499818
249,0.759,15.737911967203758
250,0.767,9.338846929763896
251,0.7396666666666667,9.998010934885748
252,0.7403333333333333,8.277529482306768
253,0.7583333333333333,10.856386912649171
254,0.7553333333333333,9.355399932423204
255,0.7726666666666666,9.168544702819027
256,0.761,9.16815499199604
257,0.7423333333333333,4.847788093795344
258,0.7586666666666667,8.414935255526416
259,0.7586666666666667,8.448878500243694
260,0.7593333333333333,8.95747105558602
261,0.7433333333333333,11.48065577252811
262,0.7506666666666667,5.005558301618578
263,0.748,3.450121463285768
264,0.7866666666666666,2.8757606925614922
265,0.755,6.40153641805847
266,0.5616666666666666,4.861058821952454
267,0.6093333333333333,4.930027035984253
268,0.6846666666666666,4.825703959776298
269,0.586,3.5890314435346937
270,0.527,4.5727705811579895
271,0.516,3.9870641914832277
272,0.6276666666666667,3.962946119232683
273,0.7393333333333333,3.9455754502678175
274,0.7683333333333333,3.8090345131225405
275,0.7883333333333333,4.212672100792076
276,0.6143333333333333,3.3372121867527227
277,0.708,3.5186479777556343
278,0.7636666666666667,3.8327099771659334
279,0.7503333333333333,4.247459934414785
280,0.7596666666666667,4.393296842710342
281,0.857,3.620475578735828
282,0.9383333333333334,3.652445669041626
283,0.6463333333333333,4.342556752007582
284,0.667,4.645229632271288
285,0.794,4.887107259709609
286,0.8683333333333333,4.709429851591473
287,0.926,4.326732366716165
288,0.654,4.307470402973266
289,0.8143333333333334,3.7486915354650208
290,0.873,4.07158010475537
291,0.864,4.232926689685094
292,0.953,3.785788347614144
293,0.917,3.2418054985588682
294,0.9616666666666667,3.543869828807651
295,0.9773333333333334,3.520855567283796
296,0.957,3.2685325535659757
297,0.9676666666666667,3.421714200569774
298,0.8573333333333333,3.190360751107825
299,0.9746666666666667,3.036501695817158
300,0.9713333333333334,3.0550763211540257
