epoch,accuracy,shap_X,shap_Y,shap_A,shap_B,shap_EOS,shap_total
1,0.4825,3.688136639629287e-10,4.5619641490750264e-10,7.196808747634556e-08,0.000362106357257678,0.00025926630578625625,0.0006214454561414895
2,0.56,2.5064744047456227e-06,2.3767936759382058e-06,4.372684720443362e-05,0.0039847385674732436,0.0012201893223621784,0.00525353800512054
3,0.5925,3.023273096726e-05,1.9920930497324593e-05,0.0003002080631653102,0.00823075670321876,0.0028582032903623606,0.011439321718211016
4,0.615,0.0018475763033730564,0.0022689392411115554,0.00937371694551419,0.046494438082365655,0.01449938077950867,0.07448405135187312
5,0.5825,5.758379350084364e-05,1.877861382618667e-05,0.0006798417242025605,0.0056905223776869945,0.002841549858569732,0.009288276367786317
6,0.595,1.6963152675215395e-06,3.5114516135595126e-06,0.00022866226914602827,0.005004866730690666,0.0025780163344782158,0.007816753101195992
7,0.5325,0.0002297593562829274,1.6284855560688476e-05,0.0021663625452783886,0.016904986634054993,0.006744588417482898,0.026061981808659894
8,0.55,0.0004297482420267813,5.906919406024154e-06,0.0032252929181408115,0.022230192520082234,0.009347433972659655,0.0352385745723155
9,0.5325,1.7666484084370665e-07,3.014062843341755e-07,1.9074700108214966e-05,0.003933704649751237,0.0026245827511552347,0.006577840172139865
10,0.595,3.366438369105002e-05,0.0001291955905509423,0.0017117147155809949,0.017016069423131358,0.007302844263463388,0.02619348837641773
11,0.6125,7.951633970973222e-05,0.00012703533516226646,0.001515563267842581,0.021052284072819453,0.008104051868804236,0.03087845088433827
12,0.605,0.00013627128985158545,0.00019677273671065147,0.001841678701429542,0.020694689870901464,0.007971402050509046,0.03084081464940229
13,0.5125,1.600281270563115e-05,3.9945287557741356e-05,0.0004669598711365393,0.013431811257353096,0.005642543759199694,0.019597262987952703
14,0.605,5.841116076478808e-07,6.603507510202756e-07,6.87299711196964e-05,0.006206076420591371,0.003045754278171107,0.009321805132240842
15,0.55,2.567406172686417e-07,4.827462589147486e-08,1.111332262727653e-05,0.002554188380222566,0.001688945031863811,0.004254551749956813
