epoch,accuracy,shap_X,shap_Y,shap_A,shap_B,shap_EOS,shap_total
36,0.5866666666666667,3.7072353481271936e-05,4.506329341562636e-06,0.0003820605224302606,0.008369025803452244,0.0034319334898177192,0.01222459849852306
37,0.6933333333333334,0.000594432728451899,9.076983639851765e-05,0.002146589233233517,0.016978394814115394,0.012772608537540375,0.032582795149739704
38,0.5183333333333333,2.0268095335350145e-05,3.685362455275231e-06,0.00011501786891122037,0.002621070464258952,0.0015998701436345506,0.004359911934595348
39,0.5316666666666666,0.0002832728172616353,4.6673997965840776e-05,0.0007975772825134797,0.010394227000732186,0.00648200292820556,0.0180037540266787
40,0.5833333333333334,0.0006075382126778853,0.0001022241580116055,0.0008476166064312003,0.0060353303725180826,0.004200104579053647,0.01179281392869242
41,0.5666666666666667,0.0007186608821422696,8.387382220608738e-05,0.0013672908890997966,0.011316905255148073,0.005832688902464753,0.01931941975106098
42,0.5966666666666667,0.0019200826851555137,0.00034059231874400403,0.0016794852305529948,0.007691385816061107,0.005611827934317716,0.017243373984831337
43,0.705,0.0067843051364748315,0.0016709520182435812,0.0035228429432427057,0.022592016463997402,0.015526843205112148,0.05009695976707067
44,0.705,0.007286473374000849,0.0017445695598969201,0.004954278646272545,0.024854463407359327,0.018118810213188428,0.05695859520071807
45,0.705,0.011276765065896638,0.0029044982314001743,0.003623425868716144,0.016490186818434702,0.013067409863359941,0.0473622858478076
46,0.6766666666666666,0.00791406137739423,0.00197088847024726,0.003860991976148495,0.020276897600424965,0.011722558243131362,0.04574539766734632
47,0.705,0.010285534211397529,0.0026310282349640657,0.0030715839428917912,0.015483414452574475,0.008762808324735727,0.04023436916656359
48,0.705,0.009336421618837036,0.002316323112199141,0.003978668759936747,0.018226744602424284,0.009833368826121725,0.04369152691951893
49,0.705,0.006745859437919442,0.0016496126302747553,0.004040366087743787,0.019920965649244504,0.012960319165629623,0.04531712297081211
50,0.6933333333333334,0.007541726145545218,0.0019097885585401921,0.004618830835779888,0.02444899161472773,0.013880096546328324,0.05239943370092135
51,0.705,0.008512819674088288,0.002115221886036849,0.00521531995992945,0.023939266702254804,0.013814734777913123,0.05359736300022252
52,0.705,0.008623814230825819,0.002043074876032788,0.004437281978523861,0.0212266744414953,0.01459323492187383,0.050924080448751595
53,0.705,0.00777886329024051,0.0019016697424611053,0.00502890934606159,0.024560140881228085,0.019055884159523567,0.05832546741951486
54,0.7633333333333333,0.006596686037689501,0.0016227699096622603,0.0050181110149345575,0.02385156539450409,0.016428735210890288,0.053517867567680705
55,0.7633333333333333,0.005249905151943846,0.0012542286556223878,0.003635827427774081,0.019471040372968984,0.013131484284028504,0.0427424858923378
56,0.7633333333333333,0.005155200360726482,0.0012227462965840783,0.005297075588310932,0.02949065686667835,0.020556566811971003,0.06172224592427085
57,0.7633333333333333,0.005365979526827688,0.0012654109781863013,0.003636116929684723,0.019333878610809357,0.01251726839856955,0.04211865444407762
58,0.705,0.003956825205638644,0.0009376346354080718,0.0034638311817314633,0.019098803154306423,0.014226855828206302,0.041683950005290904
59,0.7633333333333333,0.004936192880899978,0.0011227115951633726,0.004486593384132534,0.025373119502732255,0.016770168156226558,0.05268878551915469
60,0.705,0.004220589811155825,0.0010050121312406785,0.004841277567356614,0.026510833930568092,0.01840035145892638,0.054978064899247586
61,0.7183333333333334,0.005263373384666847,0.0011969491778983943,0.004609791604395127,0.02620618453730635,0.016367155700687922,0.05364345440495463
62,0.705,0.004583375229782183,0.000993684917643053,0.004710388257690622,0.028921340680139147,0.01795787687618456,0.057166665961439565
63,0.7733333333333333,0.004618348859986073,0.0010060111968905117,0.004779996542156061,0.03192562379263262,0.017688406258827952,0.06001838665049322
64,0.705,0.003872329487229453,0.0008748171976843146,0.004192305554612851,0.03041981791292162,0.019433776984767368,0.0587930471372156
65,0.6916666666666667,0.003333862598904935,0.0006495274258877544,0.004990836360956441,0.03547558762031384,0.021024558473602243,0.06547437247966521
66,0.705,0.00714240324703354,0.0015723262914259391,0.004518636130959083,0.02386192698262432,0.017001290414984646,0.054096583067027526
67,0.705,0.005804449992330251,0.0012853050714180443,0.0042462589043733975,0.02177112640053052,0.01127486598393501,0.044382006352587225
68,0.705,0.007296527244234766,0.0016194517666685813,0.004577173156557899,0.024039874705919933,0.014640258724193025,0.0521732855975742
69,0.705,0.005351379838136414,0.0012083066983384228,0.005705803099644452,0.028215014642764005,0.016972805450879293,0.057453309729762585
70,0.705,0.0049027237064889154,0.001023742513360384,0.004462934302155484,0.025846253830333073,0.01380362476096467,0.050039279113302526
71,0.705,0.006102803136149532,0.0013270425959590914,0.005807590144825541,0.02447781006219763,0.0147001549690208,0.052415400908152596
72,0.705,0.004232713355438522,0.0008879657079414252,0.0050094589389000285,0.02258683414953845,0.014911582347032265,0.04762855449885069
73,0.705,0.005642818227296564,0.0011492656057659244,0.004578075857795985,0.021299335346848188,0.013487939015912232,0.0461574340536189
74,0.705,0.005573581552332446,0.001282304870408459,0.004983197656927384,0.024465985570331004,0.015955910930821365,0.052260980580820654
75,0.705,0.006021190034017022,0.001321332946157486,0.004897540396953865,0.024270408270173967,0.015954173184587313,0.05246464483188965
76,0.7016666666666667,0.00424374477124437,0.0008317702757453593,0.004178867139875615,0.018948849833223095,0.012008486665744066,0.04021171868583251
77,0.705,0.004407693160691773,0.0009116249408159503,0.005267978032875307,0.025770545091814274,0.017960253184108183,0.05431809441030549
78,0.705,0.007075750457643864,0.0014813063339206129,0.004539160156717015,0.02209882390157229,0.012567964818851814,0.047763005668705595
79,0.705,0.006163747032830879,0.0012785643890392674,0.005005929653426029,0.024276506976403853,0.018033397287854344,0.05475814533955437
80,0.705,0.005405263836350598,0.0011471644452063642,0.00494695182459414,0.023695811104501596,0.015566259833597874,0.050761451044250575
81,0.705,0.005891512796644993,0.0012756167832758093,0.004862690314238501,0.02391478458706266,0.016689604568753808,0.052634209049975775
82,0.705,0.004671690933512916,0.0009291979472311237,0.005289959683035285,0.02660054904806056,0.018047466531997347,0.055538864143837234
83,0.705,0.006224907122236147,0.0013542397064658302,0.005123367075952522,0.023845597595742167,0.01699445551039347,0.05354256701079013
84,0.705,0.0042498168430578995,0.0008919625348922088,0.004136570843634731,0.02135329004862386,0.013685794991990225,0.044317435262198925
85,0.705,0.0064907653512770655,0.0013365287745259469,0.0059300163887051165,0.027222328969099898,0.017757760650607583,0.058737400134215606
86,0.6966666666666667,0.005810321617314717,0.001243030255422372,0.006281775358345454,0.026712082251595534,0.018782053507090953,0.05882926298976903
87,0.7083333333333334,0.0051179128931096544,0.0010757993386404931,0.005514274974547729,0.02209974316742125,0.01636987030299191,0.05017760067671104
88,0.6733333333333333,0.003795973036944816,0.0007493525898006534,0.004811911363533825,0.021582561036085864,0.012776877934558692,0.04371667596092385
89,0.705,0.008888266545117382,0.0024313339790320407,0.005660226209139862,0.026565035062627973,0.02059773637726825,0.0641425981731855
90,0.705,0.008929221326280268,0.0026001676184248005,0.00516122959738939,0.02570262851108215,0.018368030519029997,0.060761277572206604
91,0.7633333333333333,0.007451005621984972,0.0022042000511698513,0.005284212523477703,0.027922331359978403,0.02237051376607752,0.06523226332268844
92,0.705,0.007963282811870587,0.002182087442406323,0.005821740719579188,0.02787595248008801,0.020541891731243572,0.06438495518518768
93,0.705,0.008732567755815593,0.0024541994965194074,0.007184777267634818,0.03342190649742756,0.019631516970611704,0.07142496798800908
94,0.705,0.006338503644925842,0.0018047933316792683,0.00631470311473234,0.027141487354043044,0.022879216876096065,0.06447870432147657
95,0.7633333333333333,0.009321116301548353,0.002588972752005583,0.006460359398688997,0.027875578894941508,0.017892441040605233,0.06413846838778968
96,0.705,0.007833548896446928,0.0021879349043023833,0.005584053714256902,0.027236247832464873,0.020129673422849572,0.06297145877032066
97,0.705,0.008114977148730504,0.00224339322505802,0.005014514220152995,0.02480031737262047,0.020422802029188114,0.0605960039957501
98,0.705,0.010366989159286232,0.003011575947140368,0.005917368289661587,0.028687834664794125,0.019982419173197114,0.06796618723407942
99,0.705,0.007704703021314173,0.002031743454604722,0.005780599665743094,0.027790639578745172,0.01985986698563511,0.06316755270604227
100,0.7,0.01389922643194488,0.0039780322784175115,0.0067201332313593055,0.02670668853443147,0.026824605570206227,0.07812868604635939
101,0.7633333333333333,0.007743819231101544,0.002120796296494611,0.005188070741565209,0.026156994257069223,0.016650772345391026,0.057860452871621615
102,0.705,0.011852483491595638,0.003340008835018902,0.006599961496348453,0.026092003064020517,0.015235859122735663,0.06312031600971917
103,0.7633333333333333,0.005996871372512025,0.001612950911383742,0.005841096427917547,0.02734132286958582,0.017215376330078892,0.05800761791147803
104,0.705,0.007368890478194729,0.0020327772530470112,0.005222259244133667,0.023820895498777892,0.015201410378273718,0.05364623285242702
105,0.705,0.00629659837088561,0.0016793496348309776,0.005513016304863744,0.023645695640442665,0.016627779337591388,0.053762439288614385
106,0.705,0.007013687760125609,0.0019104684360770113,0.005506561188431419,0.024033142979254535,0.01693954358581226,0.055403403949700836
107,0.7633333333333333,0.008304059383987995,0.0022226640929009804,0.0050366876514174545,0.024309795058224122,0.01604214972030986,0.05591535590684041
108,0.705,0.004868167879485182,0.0012972069592752892,0.00622391184602641,0.02921734797654355,0.019488336622380458,0.061094971283710886
109,0.705,0.008748659062668817,0.0023296031808219303,0.005065304534927187,0.024382788850429726,0.016776836589193687,0.05730319221804134
110,0.705,0.007926300100760182,0.002151342928763706,0.005878839753771692,0.026518627705963194,0.02046317032703326,0.06293828081629203
111,0.705,0.00637528951979113,0.0017640409083010437,0.005622072339205236,0.02345149336351237,0.014361086359225462,0.051573982490035246
112,0.705,0.006723895665711277,0.0018326480518396956,0.005202186832342049,0.02441962416016155,0.015969347488624296,0.054147702198678864
113,0.705,0.0068175422525522935,0.0019114494465701365,0.005127134265282736,0.022471635374399567,0.016264054783963696,0.052591816122768434
114,0.705,0.007170504575965785,0.001872100859547086,0.006630211206279206,0.024929680447047055,0.016894240104566315,0.05749673719340545
115,0.7633333333333333,0.008102071095419766,0.0021989454327821165,0.005621316129089481,0.022970553301987964,0.014973206887407737,0.05386609284668706
116,0.705,0.009420491901070981,0.0025746685935157773,0.004760457281709669,0.020788221033813434,0.01540247745459564,0.0529463162647055
117,0.705,0.006996740921121609,0.0018993915225991723,0.0065262953528156765,0.02953321236787898,0.018897748053991602,0.06385338821840704
118,0.705,0.00648388757971986,0.0017217455565301033,0.005544471971412683,0.022450847693390532,0.014941488535777678,0.05114244133683085
119,0.7633333333333333,0.0074899979516539344,0.0018848046007661776,0.0044931910752844285,0.0235928236490218,0.014349685062840385,0.05181050233956673
120,0.705,0.008383218049988702,0.0021424070441638235,0.005346072348791513,0.025723946844491963,0.016744892424888008,0.05834053671232402
121,0.705,0.007450263315673235,0.0019503121526263207,0.004933207549218257,0.022008001659216483,0.014550550518037251,0.05089233519477154
122,0.705,0.006657121270264491,0.001777343640301015,0.004969608636004476,0.024701495300189065,0.017363607448321987,0.05546917629508103
123,0.6966666666666667,0.011364136539947634,0.0028183155167500838,0.006130771808298715,0.028821597629255236,0.018036902435770375,0.06717172393002205
124,0.7633333333333333,0.00955155169574684,0.0024575986093786015,0.0054692271812524125,0.025902423596224813,0.014754320966885939,0.05813512204948861
125,0.705,0.008466789519788612,0.0020416345311360493,0.005738721097719639,0.025617413881209965,0.016009836962336026,0.0578743959921903
126,0.705,0.008169591497914276,0.002013340903552775,0.005862439172215437,0.02554490571802593,0.01727512617156346,0.058865403463271876
127,0.705,0.009343572015160936,0.0022045335344136564,0.0059056732435909115,0.024273328914886743,0.016791483341533114,0.05851859104958536
128,0.705,0.007588667203771816,0.001760115873823217,0.005343853546425323,0.020769099430849793,0.014001890835732623,0.04946362689060277
129,0.7633333333333333,0.009042025824854014,0.002237688613275061,0.005611625600062611,0.021828120159093883,0.016503765238340698,0.055223225435626265
130,0.7633333333333333,0.007148901672430372,0.0018059570701261327,0.00536707142050458,0.02452519034589068,0.016866912464343988,0.05571403297329576
131,0.705,0.008601245237551007,0.0021089966338999184,0.005873218356319344,0.026541158842111928,0.01961510015984777,0.06273971922972997
132,0.735,0.00682250411192133,0.001642563890325711,0.0047960524572590235,0.02778361034915053,0.016738727647638205,0.0577834584562948
133,0.705,0.009982710252693077,0.0024817263611384274,0.006633586256179152,0.026508982608974323,0.01477884924363731,0.06038585472262229
134,0.705,0.014283562630674722,0.00350617231562853,0.005066804730560069,0.02551453323225883,0.018152778049703455,0.06652385095882561
135,0.705,0.010335432986039065,0.002416413825743644,0.006292850420396148,0.025750129533589253,0.016645542447989985,0.061440369213758096
136,0.7,0.008327447699105235,0.0019105635822775605,0.005427103168560312,0.0293313020884263,0.019807466434593714,0.06480388297296312
137,0.705,0.008810308549264033,0.0019625892142044027,0.004920395219151723,0.023066444527747726,0.017514444103877282,0.056274181614245175
138,0.705,0.008744728381981901,0.0020366322851844082,0.005475378639662934,0.02824375562549285,0.02170094786437473,0.06620144279669682
139,0.705,0.00943934023890123,0.0022499549649763763,0.005358711016150001,0.024131657632601954,0.014725303210380961,0.05590496706301053
140,0.705,0.008366607585351574,0.0019646176751018955,0.005750811484340659,0.027425679767787835,0.018297101470454574,0.06180481798303654
141,0.705,0.0074288937019515375,0.0015927780583825056,0.00505796709163838,0.021859303351826176,0.017277698444929983,0.05321664064872858
142,0.705,0.0084274865073183,0.0019553800971631513,0.005312803128041004,0.02381035127805808,0.01615787013315012,0.05566389114373066
143,0.705,0.009651156798994406,0.0021823619747496584,0.0051818154105446835,0.02690117706924575,0.018626841295112086,0.06254335254864658
144,0.705,0.008742586222509802,0.0019895459281785073,0.005650634826880424,0.025585046254592278,0.016747356148646902,0.05871516938080791
145,0.705,0.008381945316344997,0.0019103300206860258,0.005254098728284864,0.02528083158122171,0.017072041536308664,0.05789924718284625
146,0.705,0.006623481972824942,0.0016275578318188236,0.004862908535475324,0.02236007388373064,0.014123823988593184,0.04959784621244291
147,0.7633333333333333,0.008355613910506425,0.0019498507888154064,0.006489316887750423,0.02901939407949192,0.020288111783933603,0.06610228745049779
148,0.7633333333333333,0.005670780855695012,0.001308937123402824,0.005854708790275137,0.025501045192057144,0.017564252779276524,0.05589972474070665
149,0.705,0.008850398225031664,0.002019677597123805,0.004723470284458243,0.029700547384484223,0.019231379161221036,0.06452547265231898
150,0.705,0.007728587633237017,0.0017565195240825638,0.005140498192241717,0.023872457667382076,0.018874542680831375,0.05737260569777475
151,0.7633333333333333,0.006234307858603422,0.0014066118592335343,0.004757121348769978,0.021690057093897035,0.016062295957334164,0.05015039411783813
152,0.705,0.006616222412321612,0.0014903352106150492,0.0053242598295455985,0.024235657651886844,0.017115363972823063,0.05478183907719217
153,0.705,0.0072502211828099905,0.0016664117279764131,0.004453427423920118,0.022041479271456974,0.016865877897357637,0.052277417503521134
154,0.705,0.006924340549190064,0.001568747994310785,0.00485482952154933,0.023280789405283615,0.014167583914338887,0.05079629138467268
155,0.705,0.007000479272749754,0.0016348842950608285,0.004886544009286174,0.024221236143319655,0.014908329839473764,0.05265147355989018
156,0.68,0.006182848510169614,0.0013912650113546946,0.005067330529729359,0.03281251563068638,0.019072133866851616,0.06452609354879166
157,0.7,0.013876316245414452,0.003164636671183623,0.0061597817193412745,0.02805213911451848,0.021111451529762352,0.07236432528022017
158,0.705,0.0074286460794462965,0.0016081789433454903,0.005909089480502473,0.021469964348753603,0.012675182795783755,0.04909106164783161
159,0.705,0.00551554143033821,0.0011610382451470104,0.005737477722341463,0.023467461837491228,0.013835946342382504,0.04971746557770042
160,0.705,0.004360367310800703,0.0009473508366579341,0.005663250854637636,0.024237578210378433,0.01714107983220812,0.05234962704468282
161,0.705,0.004623867871221716,0.0009430746563832958,0.006751285721586432,0.025727501444811007,0.019102180363912643,0.0571479100579151
162,0.7033333333333334,0.0094575833095488,0.0021472029762878543,0.005895200564432245,0.026119084584297864,0.016395000862724454,0.06001407229729122
163,0.705,0.006852317566230732,0.0014828107095267297,0.0059827521627409674,0.024964978743548225,0.01788085956918063,0.05716371875122728
164,0.705,0.006095101218803527,0.001274092918694365,0.006063460355395582,0.025801407039802965,0.01756672655422585,0.056800788086922294
165,0.705,0.006136715802542415,0.0012547931671713097,0.005803102664759231,0.02191979889893459,0.014485102856194395,0.04959951338960194
166,0.7633333333333333,0.007341374506907326,0.00153323870161368,0.005129432859690573,0.023647525784198237,0.014868952073675933,0.05252052392608575
167,0.705,0.006096428944097885,0.0013170817724539247,0.005693237378031571,0.02623325942368342,0.016322033776640956,0.05566204129490776
168,0.705,0.005278829495602757,0.0012062461293796416,0.005478023826713945,0.023744632249934155,0.01812396947150781,0.053831701173138305
169,0.705,0.006630846565643365,0.0014224353195453532,0.005029045427350599,0.022542494357849666,0.016463565505310675,0.052088387175699656
170,0.705,0.007002686813724729,0.0015943927486967147,0.005484583766327609,0.02172806176890445,0.01627672182114627,0.052086446918799774
171,0.705,0.007473975860985406,0.0014806062664751013,0.005309379258861415,0.02227312390464493,0.015924139555825296,0.05246122484679215
172,0.705,0.006255070895944855,0.001392282534682496,0.006002338042537067,0.023364348870068007,0.015871695919827726,0.05288573626306015
173,0.705,0.006878444685965041,0.0015382269148279855,0.005744873733699825,0.025924780280672126,0.016941913214568567,0.05702823882973355
174,0.705,0.004963819878674607,0.001103139819403772,0.005881234212735668,0.02531748808568263,0.01571020392822106,0.05297588592471774
175,0.705,0.0066562184325564665,0.0015000338002680404,0.005431362736475297,0.023580744094355843,0.018079158823591932,0.05524751788724758
176,0.705,0.006803858581206129,0.0015438344173776927,0.005396900851332986,0.022376779181214272,0.015165561823462287,0.05128693485459337
177,0.705,0.007518839765619368,0.0016870704322245326,0.004784910357548617,0.01952317843401195,0.013808947508206876,0.04732294649761134
178,0.705,0.005286397654432174,0.0011202513401457992,0.005752705796390564,0.023880712664106702,0.014873108228682798,0.050913175683758034
179,0.705,0.005944231878213664,0.0012545316894771144,0.005864607197120684,0.02276833627192235,0.016711106371076388,0.0525428134078102
180,0.705,0.005798887759145379,0.0012428742543859,0.004402457952405451,0.022352750925195442,0.015009743455202102,0.048806714346334275
181,0.705,0.0051398782212863,0.0012711774334278746,0.005727760042364564,0.02366004441261597,0.015179788405826124,0.050978648515520836
182,0.705,0.006599038959967049,0.0017329833072657755,0.00533881066670363,0.022855046195978234,0.017057483248603775,0.05358336237851846
183,0.705,0.007016158218545261,0.0015990958073169546,0.005717063564337616,0.022678307028787936,0.01713894269312262,0.05414956731211039
184,0.7633333333333333,0.005638182916989459,0.0012386502507136167,0.005683481252216928,0.023556716480155764,0.01761664216261313,0.05373367306268889
185,0.705,0.007031634858741174,0.0014972847515283413,0.005666519341056351,0.023657420104384836,0.016416874878542872,0.05426973393425358
186,0.705,0.00897123377942651,0.0019384610569866565,0.0055395577496772,0.0219409475255173,0.01417185221298928,0.052562052324596945
187,0.705,0.006775554248090139,0.0015196279307620928,0.005102977367273051,0.020030354056465503,0.01460449950729825,0.04803301310988904
188,0.705,0.008498749316411754,0.0018648052346481492,0.005755964547740586,0.023291787744305188,0.017092335347514438,0.05650364219062011
189,0.705,0.0073584997523800455,0.001563313943493422,0.005971183162907059,0.02434533099514279,0.014291128581311532,0.05352945643523485
190,0.705,0.006806619430399683,0.0015613851415964895,0.005388514929402025,0.01973944239256934,0.01441976471213574,0.04791572660610328
191,0.705,0.008876984310991843,0.0019435695779404232,0.006865289143682935,0.027267181028876063,0.018090962123720605,0.06304398618521187
192,0.705,0.009752587703345592,0.0022271298058531897,0.006713465888594889,0.025757865735189497,0.0197441092154912,0.06419515834847436
193,0.705,0.008644283474679644,0.0019437153370729582,0.005515145085807339,0.02541312498595894,0.018938526067232172,0.060454794950751053
194,0.705,0.006996174389627324,0.0015420920651316706,0.0052766574411852426,0.02278555553914018,0.01661244073291399,0.053212920167998404
195,0.705,0.007277906787738089,0.0016651408836769342,0.0074267677490198235,0.027715286877343533,0.022656825899592666,0.06674192819737104
196,0.705,0.008558255917355135,0.0018525434652327112,0.005502948033060233,0.021304894830197256,0.014692042958313646,0.051910685204158986
197,0.6766666666666666,0.014476902972079058,0.0031725018015573937,0.006715481953088639,0.02381130594441137,0.018489444732324008,0.06666563740346046
198,0.705,0.008473712376511082,0.0014966448720318652,0.004721138706363056,0.016938345200603246,0.011270734707070037,0.04290057586257929
199,0.705,0.006810238969041052,0.0012556577444695343,0.0057629281628184805,0.018469846718126036,0.011860620708625171,0.04415929230308027
200,0.705,0.007351464777011137,0.0013168394786534834,0.0042879044184373,0.015881934338390177,0.009881682965397922,0.03871982597789002
201,0.705,0.010055186343773939,0.0018226868416092823,0.005957491987043207,0.019062800394203386,0.01361784355528833,0.05051600912191814
202,0.705,0.007707235067213158,0.0014435687236710592,0.006024406987860486,0.021664004972092466,0.014231849782285253,0.05107106553312243
203,0.76,0.008525050417321264,0.0017873780801796984,0.005975161135970249,0.02017026149254787,0.013624182071841611,0.0500820331978607
204,0.705,0.00924677482442096,0.002114705956865998,0.007174862691396696,0.023325928001627836,0.014241878316214937,0.05610414979052642
205,0.705,0.011586453423102043,0.0023835394835690473,0.006321798085922097,0.023195339008245924,0.015359963685390797,0.0588470936862299
206,0.705,0.010794116943624683,0.002207010447233514,0.005427067459837669,0.020959144939431597,0.01463737849328656,0.05402471828341403
207,0.705,0.011298270175885259,0.0025901375252437376,0.007159342686233201,0.02800349748507166,0.01667115459234825,0.0657224024647821
208,0.705,0.010978446353845235,0.0021520237298177087,0.006331903402175087,0.02187240566929497,0.014645191415050121,0.05597997057018313
209,0.705,0.009059597518888672,0.0019747259490962886,0.0059051603729861225,0.022993108781448827,0.01722323612793083,0.05715582875035074
210,0.705,0.012067249622398555,0.002300736033952295,0.007981776105521192,0.025788126170848115,0.017421334024943853,0.065559221957664
211,0.705,0.01166577500587389,0.0025117517586496297,0.0064204415161416995,0.02307453623089398,0.015167378505173027,0.05883988301673222
212,0.705,0.00854096552237793,0.0016695366885583528,0.006410591182566282,0.022688655535240364,0.013950237383650728,0.053259986312393655
213,0.705,0.01123198517681327,0.0022692431960421324,0.005602239038179492,0.023324257164151242,0.024136056815655463,0.0665637813908416
214,0.705,0.012035789789721182,0.002680062203337328,0.0064576769406115685,0.02283150323584938,0.01577733809709131,0.05978237026661077
215,0.705,0.012316319018360765,0.002544395264641983,0.00550260014897893,0.02221066668354614,0.014553094060478786,0.057127075176006605
216,0.705,0.01091329593293635,0.002292403383580176,0.006042108013723335,0.021661803727706864,0.0162051348008802,0.05711474585882693
