epoch,phi
151,4.370189439418311
152,3.5608148008695366
153,3.7918804741870247
154,4.2995514126275864
155,3.6735613943132464
156,4.236991575848876
157,3.8186562431996762
158,3.553789473453186
159,3.8616220404442956
160,3.844317892541021
161,3.549801032029521
162,3.7786360547150792
163,3.747825330711322
164,3.483678321627231
165,3.544846917996672
166,3.9469441365482894
167,3.3814374893211365
168,3.6141146285064423
169,3.441878596993554
170,4.0958190308625575
171,4.078898703918846
172,4.331822153172006
173,4.075370194117639
174,3.201117243473952
175,3.4561236250603784
176,3.599010764370277
177,3.0097880766797616
178,2.980832535990004
179,3.121566544451653
180,3.168179625242992
181,2.912114618688399
182,2.8269034061105174
183,2.86119488185512
184,2.5036154397935917
185,2.7900567119434
186,3.6100956603470493
187,3.533327874986007
188,2.970543676799039
189,2.4304160367431606
190,3.0602527541259406
191,2.944625085902331
192,3.5669768516978664
193,3.574416161607857
194,2.992091317654129
195,3.066578200858288
196,2.9152056502828856
197,2.3555936936971733
198,2.4554592922792438
199,2.820571676379437
200,2.3883113379623637
201,2.569231352425909
202,2.7335580438971476
203,2.9783394031056503
204,2.395896756828151
205,2.3934883141962544
206,3.228718070304353
207,3.0518842061943445
208,2.9564012555009356
209,2.9669179566573476
210,3.197671664264753
211,2.917561672779968
212,2.421019686455729
213,2.205766603515606
214,3.2653831702955287
215,2.432562816832963
216,3.047155147308324
217,2.401080686877222
218,2.4852549799194676
219,2.0212848913009793
220,2.033874383877894
221,2.661057393191655
222,2.322080267134467
223,2.705428980120196
224,2.1894676768658314
225,2.3942811537220763
226,2.1195800855097815
227,2.6048291288956023
228,2.003259400118516
229,2.0911972723498167
230,1.975908717602401
231,2.890269797338206
232,2.3172647229078436
233,2.880142496169121
234,3.0471165655655525
235,2.9224604066117763
236,2.9241530017934636
237,2.6694350462913405
238,2.8481621853856467
239,2.1844314617112204
240,2.433994578634234
241,2.231146894054021
242,2.772712420238001
243,2.745665257726664
244,2.276365913991256
245,2.11963228184441
246,2.362439793024926
247,1.9050619479397568
248,3.5295280647601004
249,2.2447478640370164
250,2.772954791870454
251,2.592108790226817
252,2.7096187829549834
253,4.587828008520532
254,2.4494431488722057
255,3.163247399552418
256,2.4515870819951715
257,1.2860709865355489
258,2.4894022293268847
259,1.3817055960170563
260,1.2123429513119106
261,1.2951803361943064
262,1.886505941212576
263,1.7558812583134085
264,1.8216903153179658
265,1.7871880061232872
266,1.9050022883668873
267,2.1604227770267244
268,1.9975874790648902
269,1.9944653034840343
270,1.8944975030390623
271,1.9910086670162315
272,1.7505818810573288
273,2.2160496775059215
274,2.267891269159591
275,1.862033387278899
276,1.9187230397953385
277,2.274391026932591
278,2.344359575698533
279,1.9995357670451739
280,2.1810090555194677
281,2.5094940583977774
282,3.3771516006820548
283,2.865896361476814
284,3.323915263851518
285,2.729104066121721
286,2.7048794675095564
287,3.0048988288546497
288,2.507760536051677
289,2.3519854532853373
290,2.205627302883613
291,2.0706089838921002
292,1.9733178227879478
293,1.947611533257188
294,1.8785483086603705
295,1.9002045568913815
296,1.8932104563958347
297,1.8703386309666001
298,2.016728542724138
299,1.9998871837732821
300,1.98036516519565
